DATA,DATA_HORA_COMPARADOR,TEMPERATURA,PRECIPITACAO
2022-06-15 17:00:00,2022-06-15T17:00:00,18.7,0.0
2022-06-15 18:00:00,2022-06-15T18:00:00,18.7,0.0
2022-06-15 19:00:00,2022-06-15T19:00:00,17.9,0.0
2022-06-15 20:00:00,2022-06-15T20:00:00,15.9,0.0
2022-06-15 21:00:00,2022-06-15T21:00:00,13.3,0.0
2022-06-15 22:00:00,2022-06-15T22:00:00,10.6,0.0
2022-06-15 23:00:00,2022-06-15T23:00:00,9.7,0.0
2022-06-16 00:00:00,2022-06-16T00:00:00,9.4,0.0
2022-06-16 01:00:00,2022-06-16T01:00:00,9.0,0.0
2022-06-16 02:00:00,2022-06-16T02:00:00,8.6,0.0
2022-06-16 03:00:00,2022-06-16T03:00:00,7.8,0.0
2022-06-16 04:00:00,2022-06-16T04:00:00,7.2,0.0
2022-06-16 05:00:00,2022-06-16T05:00:00,7.1,0.0
2022-06-16 06:00:00,2022-06-16T06:00:00,7.0,0.0
2022-06-16 07:00:00,2022-06-16T07:00:00,6.7,0.0
2022-06-16 08:00:00,2022-06-16T08:00:00,6.4,0.0
2022-06-16 09:00:00,2022-06-16T09:00:00,6.3,0.0
2022-06-16 10:00:00,2022-06-16T10:00:00,7.8,0.0
2022-06-16 11:00:00,2022-06-16T11:00:00,10.4,0.0
2022-06-16 12:00:00,2022-06-16T12:00:00,12.9,0.0
2022-06-16 13:00:00,2022-06-16T13:00:00,15.2,0.0
2022-06-16 14:00:00,2022-06-16T14:00:00,17.4,0.0
2022-06-16 15:00:00,2022-06-16T15:00:00,20.2,0.0
2022-06-16 16:00:00,2022-06-16T16:00:00,21.2,0.0
2022-06-16 17:00:00,2022-06-16T17:00:00,21.8,0.0
2022-06-16 18:00:00,2022-06-16T18:00:00,21.9,0.0
2022-06-16 19:00:00,2022-06-16T19:00:00,21.2,0.0
2022-06-16 20:00:00,2022-06-16T20:00:00,19.1,0.0
2022-06-16 21:00:00,2022-06-16T21:00:00,15.4,0.0
2022-06-16 22:00:00,2022-06-16T22:00:00,11.7,0.0
2022-06-16 23:00:00,2022-06-16T23:00:00,10.9,0.0
2022-06-17 00:00:00,2022-06-17T00:00:00,10.6,0.0
2022-06-17 01:00:00,2022-06-17T01:00:00,10.4,0.0
2022-06-17 02:00:00,2022-06-17T02:00:00,9.8,0.0
2022-06-17 03:00:00,2022-06-17T03:00:00,8.8,0.0
2022-06-17 04:00:00,2022-06-17T04:00:00,8.1,0.0
2022-06-17 05:00:00,2022-06-17T05:00:00,7.8,0.0
2022-06-17 06:00:00,2022-06-17T06:00:00,7.6,0.0
2022-06-17 07:00:00,2022-06-17T07:00:00,7.3,0.0
2022-06-17 08:00:00,2022-06-17T08:00:00,7.0,0.0
2022-06-17 09:00:00,2022-06-17T09:00:00,6.8,0.0
2022-06-17 10:00:00,2022-06-17T10:00:00,8.8,0.0
2022-06-17 11:00:00,2022-06-17T11:00:00,11.7,0.0
2022-06-17 12:00:00,2022-06-17T12:00:00,14.9,0.0
2022-06-17 13:00:00,2022-06-17T13:00:00,16.8,0.0
2022-06-17 14:00:00,2022-06-17T14:00:00,19.0,0.0
2022-06-17 15:00:00,2022-06-17T15:00:00,21.4,0.0
2022-06-17 16:00:00,2022-06-17T16:00:00,22.2,0.0
2022-06-17 17:00:00,2022-06-17T17:00:00,22.8,0.0
2022-06-17 18:00:00,2022-06-17T18:00:00,22.9,0.0
2022-06-17 19:00:00,2022-06-17T19:00:00,22.2,0.0
2022-06-17 20:00:00,2022-06-17T20:00:00,20.1,0.0
2022-06-17 21:00:00,2022-06-17T21:00:00,15.7,0.0
2022-06-17 22:00:00,2022-06-17T22:00:00,13.5,0.0
2022-06-17 23:00:00,2022-06-17T23:00:00,13.6,0.0
2022-06-18 00:00:00,2022-06-18T00:00:00,13.1,0.0
2022-06-18 01:00:00,2022-06-18T01:00:00,12.7,0.0
2022-06-18 02:00:00,2022-06-18T02:00:00,12.4,0.0
2022-06-18 03:00:00,2022-06-18T03:00:00,11.6,0.0
2022-06-18 04:00:00,2022-06-18T04:00:00,11.2,0.0
2022-06-18 05:00:00,2022-06-18T05:00:00,10.9,0.0
2022-06-18 06:00:00,2022-06-18T06:00:00,11.1,0.0
2022-06-18 07:00:00,2022-06-18T07:00:00,10.9,0.0
2022-06-18 08:00:00,2022-06-18T08:00:00,10.9,0.0
2022-06-18 09:00:00,2022-06-18T09:00:00,10.8,0.0
2022-06-18 10:00:00,2022-06-18T10:00:00,12.5,0.0
2022-06-18 11:00:00,2022-06-18T11:00:00,14.1,0.0
2022-06-18 12:00:00,2022-06-18T12:00:00,16.9,0.0
2022-06-18 13:00:00,2022-06-18T13:00:00,19.3,0.0
2022-06-18 14:00:00,2022-06-18T14:00:00,21.0,0.0
2022-06-18 15:00:00,2022-06-18T15:00:00,22.5,0.0
2022-06-18 16:00:00,2022-06-18T16:00:00,22.6,0.0
2022-06-18 17:00:00,2022-06-18T17:00:00,22.7,0.0
2022-06-18 18:00:00,2022-06-18T18:00:00,22.1,0.0
2022-06-18 19:00:00,2022-06-18T19:00:00,21.3,0.0
2022-06-18 20:00:00,2022-06-18T20:00:00,20.1,0.0
2022-06-18 21:00:00,2022-06-18T21:00:00,17.8,0.1
2022-06-18 22:00:00,2022-06-18T22:00:00,16.7,0.0
2022-06-18 23:00:00,2022-06-18T23:00:00,16.1,0.0
2022-06-19 00:00:00,2022-06-19T00:00:00,15.6,0.0
2022-06-19 01:00:00,2022-06-19T01:00:00,14.9,0.0
2022-06-19 02:00:00,2022-06-19T02:00:00,14.1,0.0
2022-06-19 03:00:00,2022-06-19T03:00:00,13.8,0.0
2022-06-19 04:00:00,2022-06-19T04:00:00,13.2,0.0
2022-06-19 05:00:00,2022-06-19T05:00:00,13.0,0.0
2022-06-19 06:00:00,2022-06-19T06:00:00,12.4,0.0
2022-06-19 07:00:00,2022-06-19T07:00:00,12.2,0.0
2022-06-19 08:00:00,2022-06-19T08:00:00,11.8,0.0
2022-06-19 09:00:00,2022-06-19T09:00:00,11.6,0.0
2022-06-19 10:00:00,2022-06-19T10:00:00,12.7,0.1
2022-06-19 11:00:00,2022-06-19T11:00:00,14.2,0.0
2022-06-19 12:00:00,2022-06-19T12:00:00,15.8,0.0
2022-06-19 13:00:00,2022-06-19T13:00:00,17.1,0.0
2022-06-19 14:00:00,2022-06-19T14:00:00,18.6,0.0
2022-06-19 15:00:00,2022-06-19T15:00:00,20.1,0.0
2022-06-19 16:00:00,2022-06-19T16:00:00,20.2,0.1
2022-06-19 17:00:00,2022-06-19T17:00:00,19.7,0.0
2022-06-19 18:00:00,2022-06-19T18:00:00,19.6,0.0
2022-06-19 19:00:00,2022-06-19T19:00:00,19.0,0.0
2022-06-19 20:00:00,2022-06-19T20:00:00,18.1,0.0
2022-06-19 21:00:00,2022-06-19T21:00:00,16.5,0.0
2022-06-19 22:00:00,2022-06-19T22:00:00,14.6,0.0
2022-06-19 23:00:00,2022-06-19T23:00:00,13.5,0.0
2022-06-20 00:00:00,2022-06-20T00:00:00,13.5,0.0
2022-06-20 01:00:00,2022-06-20T01:00:00,13.4,0.0
2022-06-20 02:00:00,2022-06-20T02:00:00,13.0,0.0
2022-06-20 03:00:00,2022-06-20T03:00:00,12.6,0.0
2022-06-20 04:00:00,2022-06-20T04:00:00,12.6,0.0
2022-06-20 05:00:00,2022-06-20T05:00:00,12.3,0.0
2022-06-20 06:00:00,2022-06-20T06:00:00,11.8,0.0
2022-06-20 07:00:00,2022-06-20T07:00:00,11.7,0.0
2022-06-20 08:00:00,2022-06-20T08:00:00,11.7,0.0
2022-06-20 09:00:00,2022-06-20T09:00:00,11.6,0.0
2022-06-20 10:00:00,2022-06-20T10:00:00,13.2,0.0
2022-06-20 11:00:00,2022-06-20T11:00:00,14.5,0.0
2022-06-20 12:00:00,2022-06-20T12:00:00,16.4,0.0
2022-06-20 13:00:00,2022-06-20T13:00:00,17.8,0.0
2022-06-20 14:00:00,2022-06-20T14:00:00,18.7,0.0
2022-06-20 15:00:00,2022-06-20T15:00:00,20.7,0.0
2022-06-20 16:00:00,2022-06-20T16:00:00,21.2,0.0
2022-06-20 17:00:00,2022-06-20T17:00:00,21.3,0.0
2022-06-20 18:00:00,2022-06-20T18:00:00,21.2,0.0
2022-06-20 19:00:00,2022-06-20T19:00:00,20.7,0.0
2022-06-20 20:00:00,2022-06-20T20:00:00,19.1,0.0
2022-06-20 21:00:00,2022-06-20T21:00:00,16.8,0.0
2022-06-20 22:00:00,2022-06-20T22:00:00,15.1,0.0
2022-06-20 23:00:00,2022-06-20T23:00:00,14.6,0.0
2022-06-21 00:00:00,2022-06-21T00:00:00,13.8,0.0
2022-06-21 01:00:00,2022-06-21T01:00:00,12.8,0.0
2022-06-21 02:00:00,2022-06-21T02:00:00,12.2,0.0
2022-06-21 03:00:00,2022-06-21T03:00:00,11.8,0.0
2022-06-21 04:00:00,2022-06-21T04:00:00,11.5,0.0
2022-06-21 05:00:00,2022-06-21T05:00:00,11.0,0.0
2022-06-21 06:00:00,2022-06-21T06:00:00,10.9,0.0
2022-06-21 07:00:00,2022-06-21T07:00:00,10.3,0.0
2022-06-21 08:00:00,2022-06-21T08:00:00,10.2,0.0
2022-06-21 09:00:00,2022-06-21T09:00:00,9.9,0.0
2022-06-21 10:00:00,2022-06-21T10:00:00,11.4,0.0
2022-06-21 11:00:00,2022-06-21T11:00:00,13.3,0.0
2022-06-21 12:00:00,2022-06-21T12:00:00,15.3,0.0
2022-06-21 13:00:00,2022-06-21T13:00:00,16.9,0.0
2022-06-21 14:00:00,2022-06-21T14:00:00,18.3,0.0
2022-06-21 15:00:00,2022-06-21T15:00:00,20.4,0.0
2022-06-21 16:00:00,2022-06-21T16:00:00,21.1,0.0
2022-06-21 17:00:00,2022-06-21T17:00:00,21.6,0.0
2022-06-21 18:00:00,2022-06-21T18:00:00,21.7,0.0
2022-06-21 19:00:00,2022-06-21T19:00:00,20.8,0.0
2022-06-21 20:00:00,2022-06-21T20:00:00,19.3,0.0
2022-06-21 21:00:00,2022-06-21T21:00:00,16.9,0.0
2022-06-21 22:00:00,2022-06-21T22:00:00,14.7,0.0
2022-06-21 23:00:00,2022-06-21T23:00:00,13.5,0.0
2022-06-22 00:00:00,2022-06-22T00:00:00,12.5,0.0
2022-06-22 01:00:00,2022-06-22T01:00:00,11.8,0.0
2022-06-22 02:00:00,2022-06-22T02:00:00,11.5,0.0
2022-06-22 03:00:00,2022-06-22T03:00:00,11.0,0.0
2022-06-22 04:00:00,2022-06-22T04:00:00,10.7,0.0
2022-06-22 05:00:00,2022-06-22T05:00:00,10.3,0.0
2022-06-22 06:00:00,2022-06-22T06:00:00,9.7,0.0
2022-06-22 07:00:00,2022-06-22T07:00:00,9.5,0.0
2022-06-22 08:00:00,2022-06-22T08:00:00,9.1,0.0
2022-06-22 09:00:00,2022-06-22T09:00:00,8.8,0.0
2022-06-22 10:00:00,2022-06-22T10:00:00,10.1,0.0
2022-06-22 11:00:00,2022-06-22T11:00:00,13.3,0.0
2022-06-22 12:00:00,2022-06-22T12:00:00,15.9,0.0
2022-06-22 13:00:00,2022-06-22T13:00:00,17.7,0.0
2022-06-22 14:00:00,2022-06-22T14:00:00,19.7,0.0
2022-06-22 15:00:00,2022-06-22T15:00:00,21.8,0.0
2022-06-22 16:00:00,2022-06-22T16:00:00,22.5,0.0
2022-06-22 17:00:00,2022-06-22T17:00:00,22.9,0.0
2022-06-22 18:00:00,2022-06-22T18:00:00,23.2,0.0
2022-06-22 19:00:00,2022-06-22T19:00:00,22.4,0.0
2022-06-22 20:00:00,2022-06-22T20:00:00,19.7,0.0
2022-06-22 21:00:00,2022-06-22T21:00:00,17.0,0.0
2022-06-22 22:00:00,2022-06-22T22:00:00,15.1,0.0
2022-06-22 23:00:00,2022-06-22T23:00:00,12.8,0.0
2022-06-23 00:00:00,2022-06-23T00:00:00,12.5,0.0
2022-06-23 01:00:00,2022-06-23T01:00:00,12.4,0.0
2022-06-23 02:00:00,2022-06-23T02:00:00,11.7,0.0
2022-06-23 03:00:00,2022-06-23T03:00:00,11.0,0.0
2022-06-23 04:00:00,2022-06-23T04:00:00,10.4,0.0
2022-06-23 05:00:00,2022-06-23T05:00:00,10.0,0.0
2022-06-23 06:00:00,2022-06-23T06:00:00,9.6,0.0
2022-06-23 07:00:00,2022-06-23T07:00:00,9.1,0.0
2022-06-23 08:00:00,2022-06-23T08:00:00,8.7,0.0
2022-06-23 09:00:00,2022-06-23T09:00:00,8.5,0.0
2022-06-23 10:00:00,2022-06-23T10:00:00,10.3,0.0
2022-06-23 11:00:00,2022-06-23T11:00:00,13.4,0.0
2022-06-23 12:00:00,2022-06-23T12:00:00,16.0,0.0
2022-06-23 13:00:00,2022-06-23T13:00:00,18.2,0.0
2022-06-23 14:00:00,2022-06-23T14:00:00,19.6,0.0
2022-06-23 15:00:00,2022-06-23T15:00:00,22.1,0.0
2022-06-23 16:00:00,2022-06-23T16:00:00,22.9,0.0
2022-06-23 17:00:00,2022-06-23T17:00:00,23.4,0.0
2022-06-23 18:00:00,2022-06-23T18:00:00,23.6,0.0
2022-06-23 19:00:00,2022-06-23T19:00:00,22.9,0.0
2022-06-23 20:00:00,2022-06-23T20:00:00,20.4,0.0
2022-06-23 21:00:00,2022-06-23T21:00:00,17.1,0.0
2022-06-23 22:00:00,2022-06-23T22:00:00,14.9,0.0
2022-06-23 23:00:00,2022-06-23T23:00:00,12.8,0.0
2022-06-24 00:00:00,2022-06-24T00:00:00,12.6,0.0
2022-06-24 01:00:00,2022-06-24T01:00:00,12.4,0.0
2022-06-24 02:00:00,2022-06-24T02:00:00,11.7,0.0
2022-06-24 03:00:00,2022-06-24T03:00:00,10.7,0.0
2022-06-24 04:00:00,2022-06-24T04:00:00,10.1,0.0
2022-06-24 05:00:00,2022-06-24T05:00:00,9.5,0.0
2022-06-24 06:00:00,2022-06-24T06:00:00,8.8,0.0
2022-06-24 07:00:00,2022-06-24T07:00:00,8.6,0.0
2022-06-24 08:00:00,2022-06-24T08:00:00,8.2,0.0
2022-06-24 09:00:00,2022-06-24T09:00:00,7.9,0.0
2022-06-24 10:00:00,2022-06-24T10:00:00,9.8,0.0
2022-06-24 11:00:00,2022-06-24T11:00:00,13.3,0.0
2022-06-24 12:00:00,2022-06-24T12:00:00,16.1,0.0
2022-06-24 13:00:00,2022-06-24T13:00:00,18.0,0.0
2022-06-24 14:00:00,2022-06-24T14:00:00,20.0,0.0
2022-06-24 15:00:00,2022-06-24T15:00:00,22.1,0.0
2022-06-24 16:00:00,2022-06-24T16:00:00,22.8,0.0
2022-06-24 17:00:00,2022-06-24T17:00:00,23.4,0.0
2022-06-24 18:00:00,2022-06-24T18:00:00,23.2,0.0
2022-06-24 19:00:00,2022-06-24T19:00:00,22.4,0.0
2022-06-24 20:00:00,2022-06-24T20:00:00,19.8,0.0
2022-06-24 21:00:00,2022-06-24T21:00:00,17.4,0.0
2022-06-24 22:00:00,2022-06-24T22:00:00,14.1,0.0
2022-06-24 23:00:00,2022-06-24T23:00:00,12.8,0.0
2022-06-25 00:00:00,2022-06-25T00:00:00,11.9,0.0
2022-06-25 01:00:00,2022-06-25T01:00:00,11.3,0.0
2022-06-25 02:00:00,2022-06-25T02:00:00,10.8,0.0
2022-06-25 03:00:00,2022-06-25T03:00:00,10.2,0.0
2022-06-25 04:00:00,2022-06-25T04:00:00,9.6,0.0
2022-06-25 05:00:00,2022-06-25T05:00:00,9.2,0.0
2022-06-25 06:00:00,2022-06-25T06:00:00,8.8,0.0
2022-06-25 07:00:00,2022-06-25T07:00:00,8.7,0.0
2022-06-25 08:00:00,2022-06-25T08:00:00,8.6,0.0
2022-06-25 09:00:00,2022-06-25T09:00:00,8.6,0.0
2022-06-25 10:00:00,2022-06-25T10:00:00,10.8,0.0
2022-06-25 11:00:00,2022-06-25T11:00:00,13.8,0.0
2022-06-25 12:00:00,2022-06-25T12:00:00,16.8,0.0
2022-06-25 13:00:00,2022-06-25T13:00:00,19.0,0.0
2022-06-25 14:00:00,2022-06-25T14:00:00,20.6,0.0
2022-06-25 15:00:00,2022-06-25T15:00:00,22.9,0.0
2022-06-25 16:00:00,2022-06-25T16:00:00,23.5,0.0
2022-06-25 17:00:00,2022-06-25T17:00:00,24.1,0.0
2022-06-25 18:00:00,2022-06-25T18:00:00,24.1,0.0
2022-06-25 19:00:00,2022-06-25T19:00:00,23.6,0.0
2022-06-25 20:00:00,2022-06-25T20:00:00,20.7,0.0
2022-06-25 21:00:00,2022-06-25T21:00:00,16.9,0.0
2022-06-25 22:00:00,2022-06-25T22:00:00,15.5,0.0
2022-06-25 23:00:00,2022-06-25T23:00:00,15.8,0.0
2022-06-26 00:00:00,2022-06-26T00:00:00,15.2,0.0
2022-06-26 01:00:00,2022-06-26T01:00:00,14.1,0.0
2022-06-26 02:00:00,2022-06-26T02:00:00,12.8,0.0
2022-06-26 03:00:00,2022-06-26T03:00:00,11.6,0.0
2022-06-26 04:00:00,2022-06-26T04:00:00,10.6,0.0
2022-06-26 05:00:00,2022-06-26T05:00:00,10.8,0.0
2022-06-26 06:00:00,2022-06-26T06:00:00,10.6,0.0
2022-06-26 07:00:00,2022-06-26T07:00:00,10.3,0.0
2022-06-26 08:00:00,2022-06-26T08:00:00,9.9,0.0
2022-06-26 09:00:00,2022-06-26T09:00:00,10.1,0.0
2022-06-26 10:00:00,2022-06-26T10:00:00,12.1,0.0
2022-06-26 11:00:00,2022-06-26T11:00:00,13.5,0.1
2022-06-26 12:00:00,2022-06-26T12:00:00,14.9,0.1
2022-06-26 13:00:00,2022-06-26T13:00:00,16.2,0.1
2022-06-26 14:00:00,2022-06-26T14:00:00,17.5,0.0
2022-06-26 15:00:00,2022-06-26T15:00:00,19.2,0.0
2022-06-26 16:00:00,2022-06-26T16:00:00,19.7,0.0
2022-06-26 17:00:00,2022-06-26T17:00:00,20.1,0.0
2022-06-26 18:00:00,2022-06-26T18:00:00,19.9,0.0
2022-06-26 19:00:00,2022-06-26T19:00:00,19.0,0.0
2022-06-26 20:00:00,2022-06-26T20:00:00,17.9,0.0
2022-06-26 21:00:00,2022-06-26T21:00:00,16.3,0.0
2022-06-26 22:00:00,2022-06-26T22:00:00,14.8,0.0
2022-06-26 23:00:00,2022-06-26T23:00:00,14.0,0.0
2022-06-27 00:00:00,2022-06-27T00:00:00,13.2,0.0
2022-06-27 01:00:00,2022-06-27T01:00:00,12.2,0.0
2022-06-27 02:00:00,2022-06-27T02:00:00,11.6,0.0
2022-06-27 03:00:00,2022-06-27T03:00:00,10.7,0.0
2022-06-27 04:00:00,2022-06-27T04:00:00,11.0,0.0
2022-06-27 05:00:00,2022-06-27T05:00:00,10.7,0.0
2022-06-27 06:00:00,2022-06-27T06:00:00,10.4,0.0
2022-06-27 07:00:00,2022-06-27T07:00:00,10.5,0.0
2022-06-27 08:00:00,2022-06-27T08:00:00,10.2,0.0
2022-06-27 09:00:00,2022-06-27T09:00:00,9.8,0.0
2022-06-27 10:00:00,2022-06-27T10:00:00,10.8,0.0
2022-06-27 11:00:00,2022-06-27T11:00:00,11.9,0.0
2022-06-27 12:00:00,2022-06-27T12:00:00,13.1,0.0
2022-06-27 13:00:00,2022-06-27T13:00:00,14.1,0.0
2022-06-27 14:00:00,2022-06-27T14:00:00,15.2,0.0
2022-06-27 15:00:00,2022-06-27T15:00:00,16.6,0.0
2022-06-27 16:00:00,2022-06-27T16:00:00,17.3,0.0
2022-06-27 17:00:00,2022-06-27T17:00:00,18.2,0.0
2022-06-27 18:00:00,2022-06-27T18:00:00,18.0,0.0
2022-06-27 19:00:00,2022-06-27T19:00:00,17.2,0.0
2022-06-27 20:00:00,2022-06-27T20:00:00,15.3,0.0
2022-06-27 21:00:00,2022-06-27T21:00:00,13.4,0.0
2022-06-27 22:00:00,2022-06-27T22:00:00,11.5,0.0
2022-06-27 23:00:00,2022-06-27T23:00:00,10.3,0.0
2022-06-28 00:00:00,2022-06-28T00:00:00,9.6,0.0
2022-06-28 01:00:00,2022-06-28T01:00:00,9.6,0.0
2022-06-28 02:00:00,2022-06-28T02:00:00,9.4,0.0
2022-06-28 03:00:00,2022-06-28T03:00:00,8.1,0.0
2022-06-28 04:00:00,2022-06-28T04:00:00,7.3,0.0
2022-06-28 05:00:00,2022-06-28T05:00:00,6.6,0.0
2022-06-28 06:00:00,2022-06-28T06:00:00,6.3,0.0
2022-06-28 07:00:00,2022-06-28T07:00:00,5.9,0.0
2022-06-28 08:00:00,2022-06-28T08:00:00,5.8,0.0
2022-06-28 09:00:00,2022-06-28T09:00:00,5.7,0.0
2022-06-28 10:00:00,2022-06-28T10:00:00,7.8,0.0
2022-06-28 11:00:00,2022-06-28T11:00:00,10.4,0.0
2022-06-28 12:00:00,2022-06-28T12:00:00,12.6,0.0
2022-06-28 13:00:00,2022-06-28T13:00:00,14.7,0.0
2022-06-28 14:00:00,2022-06-28T14:00:00,16.6,0.0
2022-06-28 15:00:00,2022-06-28T15:00:00,18.7,0.0
2022-06-28 16:00:00,2022-06-28T16:00:00,19.8,0.0
2022-06-28 17:00:00,2022-06-28T17:00:00,20.3,0.0
2022-06-28 18:00:00,2022-06-28T18:00:00,20.2,0.0
2022-06-28 19:00:00,2022-06-28T19:00:00,19.8,0.0
2022-06-28 20:00:00,2022-06-28T20:00:00,17.9,0.0
2022-06-28 21:00:00,2022-06-28T21:00:00,13.7,0.0
2022-06-28 22:00:00,2022-06-28T22:00:00,11.8,0.0
2022-06-28 23:00:00,2022-06-28T23:00:00,10.9,0.0
2022-06-29 00:00:00,2022-06-29T00:00:00,10.5,0.0
2022-06-29 01:00:00,2022-06-29T01:00:00,10.2,0.0
2022-06-29 02:00:00,2022-06-29T02:00:00,9.7,0.0
2022-06-29 03:00:00,2022-06-29T03:00:00,9.2,0.0
2022-06-29 04:00:00,2022-06-29T04:00:00,8.5,0.0
2022-06-29 05:00:00,2022-06-29T05:00:00,7.9,0.0
2022-06-29 06:00:00,2022-06-29T06:00:00,7.6,0.0
2022-06-29 07:00:00,2022-06-29T07:00:00,7.3,0.0
2022-06-29 08:00:00,2022-06-29T08:00:00,7.2,0.0
2022-06-29 09:00:00,2022-06-29T09:00:00,7.3,0.0
2022-06-29 10:00:00,2022-06-29T10:00:00,8.8,0.0
2022-06-29 11:00:00,2022-06-29T11:00:00,12.0,0.0
2022-06-29 12:00:00,2022-06-29T12:00:00,14.9,0.0
2022-06-29 13:00:00,2022-06-29T13:00:00,17.0,0.0
2022-06-29 14:00:00,2022-06-29T14:00:00,19.0,0.0
2022-06-29 15:00:00,2022-06-29T15:00:00,21.2,0.0
2022-06-29 16:00:00,2022-06-29T16:00:00,22.1,0.0
2022-06-29 17:00:00,2022-06-29T17:00:00,22.6,0.0
2022-06-29 18:00:00,2022-06-29T18:00:00,22.4,0.0
2022-06-29 19:00:00,2022-06-29T19:00:00,21.8,0.0
2022-06-29 20:00:00,2022-06-29T20:00:00,20.8,0.0
2022-06-29 21:00:00,2022-06-29T21:00:00,17.1,0.0
2022-06-29 22:00:00,2022-06-29T22:00:00,15.5,0.0
2022-06-29 23:00:00,2022-06-29T23:00:00,15.5,0.0
2022-06-30 00:00:00,2022-06-30T00:00:00,14.9,0.0
2022-06-30 01:00:00,2022-06-30T01:00:00,14.5,0.0
2022-06-30 02:00:00,2022-06-30T02:00:00,13.1,0.0
2022-06-30 03:00:00,2022-06-30T03:00:00,12.5,0.0
2022-06-30 04:00:00,2022-06-30T04:00:00,11.9,0.0
2022-06-30 05:00:00,2022-06-30T05:00:00,11.5,0.0
2022-06-30 06:00:00,2022-06-30T06:00:00,11.3,0.0
2022-06-30 07:00:00,2022-06-30T07:00:00,11.3,0.0
2022-06-30 08:00:00,2022-06-30T08:00:00,10.8,0.0
2022-06-30 09:00:00,2022-06-30T09:00:00,10.4,0.0
2022-06-30 10:00:00,2022-06-30T10:00:00,11.4,0.0
2022-06-30 11:00:00,2022-06-30T11:00:00,14.2,0.0
2022-06-30 12:00:00,2022-06-30T12:00:00,17.1,0.0
2022-06-30 13:00:00,2022-06-30T13:00:00,18.7,0.0
2022-06-30 14:00:00,2022-06-30T14:00:00,20.4,0.0
2022-06-30 15:00:00,2022-06-30T15:00:00,22.6,0.0
2022-06-30 16:00:00,2022-06-30T16:00:00,23.0,0.0
2022-06-30 17:00:00,2022-06-30T17:00:00,23.6,0.0
2022-06-30 18:00:00,2022-06-30T18:00:00,23.7,0.0
2022-06-30 19:00:00,2022-06-30T19:00:00,23.2,0.0
2022-06-30 20:00:00,2022-06-30T20:00:00,21.8,0.0
2022-06-30 21:00:00,2022-06-30T21:00:00,17.3,0.0
2022-06-30 22:00:00,2022-06-30T22:00:00,14.3,0.0
2022-06-30 23:00:00,2022-06-30T23:00:00,13.5,0.0
